CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,TreeDensitySatisfactionOldes,cattlesWeightGain,goodShepherdPercentage,interfaceNumberOfCampI,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsLiveWeight,meanSheepsNEC,openmole$experiment,proportionBigHerders,proportionMediumHerders,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,totalCattles,totalFoyers,totalGrass,totalSheeps,totalTrees,totalTreesOldes,totalTreesYoung
3.0,1.0,0.9005479452054794,0.4192713271693863,0.9005479452054794,1.0,0.41630634642080727,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.32697777498348085,100.0,80.0,194.59660587168452,2.765400915618084,2215.907467195744,578.3855955337075,101835.77713570067,5491.255359435454,1312.2844259153082,39.85830835247989,3.2422648458124526,6775,30.0,0.0,-0.06677911595394873,160.0,0.0,363.0,7738.0,523.0,5.387112610478567E7,11509.0,7.4343861E7,105408.73345935727,35127.86578449905
3.0,1.0,0.9005479452054794,0.3976728608972719,0.9005479452054794,1.0,0.39983998883643046,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.312405428655779,100.0,90.0,213.23853135031064,3.269334620620938,2768.973115909836,824.8450223884585,98609.77340922023,6677.166541851616,1625.978138369529,39.86419317138081,3.2437059666678567,6776,30.0,0.0,-0.060827162693018764,190.0,0.0,399.0,9098.0,589.0,5.2164570133477494E7,13551.0,7.1928882E7,102088.42155009451,33883.0
3.0,1.0,0.9005479452054794,0.39359199157007374,0.9005479452054794,1.0,0.3872644889357218,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3104150830943147,100.0,100.0,204.13784640795254,3.0109107130517656,3324.2190042721104,828.7550865174312,96863.9952905119,6849.335811034545,1713.351788701195,39.85982564339815,3.242925232642691,6777,30.0,0.0,-0.06168615384615371,205.0,0.0,445.0,10007.0,650.0,5.124105350868075E7,14604.0,6.9927378E7,98989.98109640832,33197.879017013234
3.0,1.0,0.9005479452054794,0.45259110881364695,0.9005479452054794,1.0,0.44517187903851124,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1816037735849057,100.0,30.0,200.40564616579573,2.9045025797543387,904.1369189609509,304.31626948082385,115766.47473743897,2031.4764551154904,538.3550652268038,39.93256144834933,3.2547793273174768,6778,30.0,10.0,-0.02958490566037738,64.0,26.0,122.0,3144.0,212.0,6.1240465136105224E7,4695.0,8.5138999E7,120966.12665406427,39977.1606805293
3.0,1.0,0.9005479452054794,0.44238804483188043,0.9005479452054794,1.0,0.43997808219178086,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.232372095902805,100.0,40.0,217.78144819739634,3.2694870008795625,1313.0264022372182,328.73636552987097,114313.98111360808,3091.072532417169,727.8413434681045,39.58434899402848,3.2088232895358093,6779,30.0,10.0,-0.05253818181818186,85.0,25.0,165.0,4171.0,275.0,6.04720960090987E7,6165.0,8.1828282E7,116204.61436672969,38480.22873345936
3.0,1.0,0.9005479452054794,0.4410958904109589,0.9005479452054794,1.0,0.44487924130663853,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.26839993496353737,100.0,50.0,204.85403274585843,2.9835567124776685,1401.4935199742986,379.86497663919147,110321.2410313817,3599.3843656013587,840.8609707865147,39.865248961202184,3.2437817535198135,6780,30.0,10.0,-0.06857846153846128,98.0,37.0,190.0,4992.0,325.0,5.835993650560089E7,7569.0,7.9544012E7,112624.05482041588,37742.69754253308
3.0,1.0,0.9005479452054794,0.4322472191423155,0.9005479452054794,1.0,0.4115898279623735,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.308625927700615,100.0,60.0,198.06077104179064,2.7645265414026947,1738.1017580406938,451.93989747096066,108300.57786278804,3948.2675056032676,950.7906628291266,39.86063439458502,3.2430685370300676,6781,30.0,10.0,-0.06550391644908583,113.0,28.0,242.0,5553.0,383.0,5.729100568941493E7,8417.0,7.8359455E7,111077.2325141777,37050.28166351607
3.0,1.0,0.9005479452054794,0.4133320929367165,0.9005479452054794,1.0,0.4089266693025095,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.23377002889655332,100.0,90.0,220.15290473056467,3.3481676771877797,1767.079300860407,572.9015395876658,101433.10267598707,5175.117732220825,1316.6064709830246,39.8870082172971,3.248166558845624,6784,30.0,10.0,-0.051334852831623146,166.0,49.0,374.0,8185.0,589.0,5.3658111315597124E7,12711.0,7.2127597E7,102345.79017013233,34001.2741020794
3.0,1.0,0.9005479452054794,0.40837318944969747,0.9005479452054794,1.0,0.40062966552293144,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2665804294924597,100.0,80.0,205.66355819340228,3.1102357944172017,2244.4932014387564,646.9329142723317,102217.46469171674,5693.754521375417,1327.9370690042124,39.78828094271791,3.2365711372351473,6783,30.0,10.0,-0.05714309701905737,167.0,49.0,307.0,7983.0,523.0,5.407303882191814E7,12002.0,7.3887172E7,104717.7448015123,34955.54820415879
3.0,1.0,0.8005479452054794,0.42768303668499363,0.9005479452054794,1.0,0.4769049172180288,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16361248545667342,80.0,70.0,203.1356647805628,2.898277600024144,2035.1880337141486,455.57949930679285,98914.39558761896,5617.499048664844,1501.3995637920525,39.859160777280565,3.2436455085454217,6590,50.0,10.0,-0.04762655286791824,218.0,44.0,179.0,8753.0,441.0,5.232571526585046E7,13100.0,6.5189168E7,94095.00945179584,29135.931947069945
3.0,1.0,0.7005479452054795,0.4135898840885142,0.9005479452054794,1.0,0.4618018967334036,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25165633758035716,80.0,100.0,218.92308106646072,3.3360090223796677,2820.8037120205927,778.140313192569,92526.02626175553,7804.893754337026,2154.816640075767,39.83351292747853,3.2365447099398597,6585,50.0,0.0,-0.059256459581963475,317.0,0.0,333.0,12418.0,650.0,4.894626789246869E7,18714.0,5.9677061E7,86470.70699432892,26340.372400756143
3.0,1.0,0.9005479452054794,0.45506332385629367,0.9005479452054794,1.0,0.4473287671232877,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19053481054377466,80.0,30.0,227.86865844321488,3.4400065213036717,1012.7210756928305,250.56752785537057,115921.91626718125,2389.017457834099,618.9791659060154,39.82644333252235,3.2466022486040735,6586,50.0,10.0,-0.03492901785528516,98.0,22.0,92.0,4088.0,212.0,6.132269370533889E7,6299.0,7.2558045E7,104863.0245746692,32297.74102079395
3.0,1.0,0.9005479452054794,0.44000697384806975,0.9005479452054794,1.0,0.4577892901618929,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19007126985808215,80.0,40.0,209.20479419419433,3.194620825322436,1677.814505674207,415.99286875499473,109178.67927267692,4045.892709416242,1010.4617442985179,39.89743380545931,3.248755701718346,6587,50.0,10.0,-0.05345725965731231,149.0,23.0,103.0,5718.0,275.0,5.775552133524608E7,8734.0,6.9430497E7,100396.43478260869,30852.141776937617
3.0,1.0,0.9005479452054794,0.4425804004214963,0.9005479452054794,1.0,0.48168345626975767,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1626370391302989,80.0,50.0,211.3663282152307,3.127475978773195,1402.9962471526908,317.83972414767055,106113.6077778239,4181.8334178083815,980.3629758559472,39.79856336286429,3.2322791710955445,6588,50.0,10.0,-0.05573811389667264,158.0,38.0,129.0,6722.0,325.0,5.613409851446885E7,9648.0,6.8694595E7,99532.23629489604,30325.221172022684
3.0,1.0,0.9005479452054794,0.44499526774595266,0.9005479452054794,1.0,0.4678615193026152,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1758247206065211,80.0,40.0,209.805207901571,3.1185804412377593,1812.984778286943,455.5780174978256,110180.89571543156,3754.118999086804,1005.6856202863547,39.8988430431047,3.250090352189824,6595,50.0,20.0,-0.04603299254497483,134.0,55.0,86.0,5459.0,275.0,5.828569383346326E7,8364.0,7.0693542E7,102496.04914933837,31140.136105860114
3.0,1.0,0.9005479452054794,0.4572680279141897,0.9005479452054794,1.0,0.45960325665546653,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16862053598728952,80.0,30.0,202.3922226714822,2.883742944586797,1247.2623333666922,322.7756398753008,112195.63227374248,2911.9035372915955,731.7671096778361,39.77625976904515,3.2382614898377238,6594,50.0,20.0,-0.051933962205680265,107.0,40.0,65.0,4387.0,212.0,5.935148947280978E7,6570.0,7.3159753E7,105797.15879017013,32501.051039697544
3.0,1.0,0.8005479452054794,0.40682866174920973,0.9005479452054794,1.0,0.46053319283456273,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.216069081284027,80.0,100.0,208.28886030747609,3.096512909897103,2646.4109205462005,806.2961990213736,88937.59830738745,8956.712371043117,2313.814808754214,39.90343739168827,3.2493818619261625,6593,50.0,10.0,-0.04766254649782647,313.0,55.0,282.0,12791.0,650.0,4.7047989504608005E7,19326.0,5.9173023E7,85646.02646502835,26212.240075614365
3.0,1.0,0.8005479452054794,0.422655999255762,0.9005479452054794,1.0,0.4809089006209735,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19855327597508485,80.0,90.0,204.95832416279833,2.9955058903226885,2484.3726964087045,687.5029842965466,92906.0699356698,7694.641106727996,2023.288028134174,39.89709285155522,3.249358514524865,6592,50.0,10.0,-0.0498788769751887,263.0,58.0,268.0,11377.0,589.0,4.914731099596931E7,16563.0,6.0821728E7,88050.595463138,26924.315689981097
3.0,1.0,0.8005479452054794,0.41334817569868254,0.9005479452054794,1.0,0.45215432567641894,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2179494265674427,80.0,80.0,206.63106955849986,3.081205811404452,2453.441211470074,660.297245024744,95164.56071244575,6554.866987315677,1772.5196710355176,39.88985364762068,3.248499111420164,6591,50.0,10.0,-0.05244146594319989,264.0,50.0,209.0,10380.0,523.0,5.034205261688376E7,15826.0,6.2646501E7,90363.12854442344,28061.25897920605
3.0,1.0,0.9005479452054794,0.4264329911656354,0.9005479452054794,1.0,0.4566486641153117,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21914769545571855,80.0,60.0,210.96112404054864,3.1466061533202865,1735.1748438926184,446.7738665132884,104592.12344129226,5115.328011698982,1286.1878032828004,39.873440674168535,3.239962150361539,6589,50.0,10.0,-0.049850957519546574,189.0,35.0,159.0,7323.0,383.0,5.532923330044359E7,11354.0,6.7993013E7,98012.70321361058,30518.512287334594
3.0,1.0,0.9005479452054794,0.4319374798812547,0.9005479452054794,1.0,0.44083121713938267,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.32867018646776613,100.0,60.0,206.05478248946713,3.056875312937287,1219.3768275864693,297.8225058409575,112363.05234483189,3140.1727291323823,712.7361076773915,39.761322950798224,3.222241553287893,6717,10.0,50.0,-0.056561720828806374,49.0,175.0,159.0,4478.0,383.0,5.944005469041607E7,6679.0,7.9957665E7,113179.72400756144,37968.981096408315
3.0,1.0,0.9005479452054794,0.4232855758401215,0.9005479452054794,1.0,0.4158071190968857,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2922810034044761,100.0,80.0,212.77928150220674,3.1562558760245345,2034.0998607607141,547.4853559787477,106512.98333790735,4544.972697452348,1010.2898997467777,39.873673429549534,3.2450049963475394,6727,20.0,0.0,-0.06004750523478225,105.0,0.0,418.0,6301.0,523.0,5.6345368185752936E7,9022.0,7.6302932E7,108273.26275992439,35966.68431001891
3.0,1.0,0.9005479452054794,0.4529891591339732,0.9005479452054794,1.0,0.45511135961233806,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.31903983438120165,100.0,70.0,200.13994336881913,2.7902545635286864,1728.6036045804929,487.5112056133665,109611.2447362445,3914.0811406559305,851.0488023944844,39.66745782341891,3.214144457417703,6726,20.0,0.0,-0.07611698774429099,84.0,0.0,357.0,5261.0,441.0,5.7984348465473354E7,7335.0,7.7288104E7,109879.71455576559,36222.56143667297
3.0,1.0,0.9005479452054794,0.4295632891018992,0.9005479452054794,1.0,0.41741478593654996,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.32192764873744617,100.0,60.0,206.31375100963453,3.182213289116154,1439.4501905361851,362.49095601613885,110966.52022442498,3213.6222915641997,757.3925345629202,39.86009926520631,3.244361509988376,6725,20.0,0.0,-0.06244052905744272,80.0,0.0,303.0,4711.0,383.0,5.870128919872078E7,6901.0,8.0145792E7,113589.89413988657,37914.43856332703
3.0,1.0,0.9005479452054794,0.4458284510010537,0.9005479452054794,1.0,0.4329315068493151,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1844106034847587,100.0,50.0,212.8929649564176,3.2200132896300233,1121.0762311768954,273.90807554237966,114456.96402367341,3103.980370202615,617.0962952250613,39.926073710073695,3.2541613377926466,6724,20.0,0.0,-0.035150769230769256,65.0,0.0,260.0,3986.0,325.0,6.054773396852326E7,5698.0,8.27894E7,117124.86956521739,39376.83175803403
3.0,1.0,0.9005479452054794,0.46927422166874216,0.9005479452054794,1.0,0.4571586550435866,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3311773704935271,100.0,40.0,193.26314746205176,2.7906729369354846,1054.4429713306783,273.9515765215913,114995.40587782118,1967.7176192841644,518.7547612646372,39.86068848047585,3.2427281330009423,6723,20.0,0.0,-0.07493818181818161,55.0,0.0,220.0,3361.0,275.0,6.08325697093674E7,4828.0,8.3348428E7,118287.09073724007,39271.37429111531
3.0,1.0,0.9005479452054794,0.43876841561126906,0.9005479452054794,1.0,0.4451305246833807,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2516748379923004,100.0,30.0,206.84935308243752,3.162004109247943,1023.8876749869266,223.586277827473,118072.66768798002,1863.7183703290323,378.74073579016186,39.68070112878052,3.2382668316680556,6722,20.0,0.0,-0.05547169811320759,39.0,0.0,173.0,2496.0,212.0,6.2460441206941426E7,3544.0,8.6848508E7,123245.59735349717,40929.27599243856
3.0,1.0,0.9005479452054794,0.423859220231823,0.9005479452054794,1.0,0.43262550052687043,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2814263851626171,100.0,100.0,195.90038411788385,2.712566055019399,2137.665161688963,604.2579985576865,103663.74881266327,5157.895398766603,1266.4413992801424,39.862608183533304,3.2434870048171796,6721,10.0,50.0,-0.06213430491132413,55.0,313.0,282.0,7096.0,650.0,5.483812312189887E7,10556.0,7.2681986E7,103080.59735349717,34314.46124763705
3.0,1.0,0.9005479452054794,0.4321664302160616,0.9005479452054794,1.0,0.4500969835104775,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.26653726788340415,100.0,90.0,197.28736818423374,2.7789158005446404,1872.7292692326855,479.54540982964625,106280.24480557055,4622.455735499857,1101.5837455357619,39.86938272556114,3.2442897440963665,6720,10.0,50.0,-0.059024292611577024,58.0,263.0,268.0,6382.0,589.0,5.622224950214682E7,9708.0,7.5354511E7,106755.20037807184,35691.89035916824
3.0,1.0,0.9005479452054794,0.4428838567390427,0.9005479452054794,1.0,0.44360264653806725,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24452629285327135,100.0,70.0,194.39903583223844,2.698892706668621,1182.946334748983,376.7849567698053,111559.91611591769,3100.7198123578723,843.34638093247,39.85519110360521,3.2415497396398107,6718,10.0,50.0,-0.0695336150076749,38.0,224.0,179.0,4643.0,441.0,5.901519562532041E7,7320.0,7.9529341E7,112663.20037807184,37675.81852551985
3.0,1.0,0.9005479452054794,0.4608868282402529,0.9005479452054794,1.0,0.46192370916754477,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.22014816785589675,100.0,50.0,206.4991881667802,3.1221791453168932,1050.61697851568,293.11202214698426,114827.46073937062,2848.8851455812346,609.4735935084929,39.852016297722756,3.246765851608743,6716,10.0,50.0,-0.04309857008434977,33.0,163.0,129.0,3627.0,325.0,6.074372673112708E7,5678.0,8.2897901E7,117391.99810964083,39314.809073724005
3.0,1.0,0.9005479452054794,0.4311017923150996,0.9005479452054794,1.0,0.490071754729289,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.14740751649628392,80.0,70.0,212.96050835195032,3.2775407676025257,1609.735684771464,357.6155855739643,105274.15001955256,5376.544095260248,1305.8747933466689,39.924188451901635,3.2538502575926227,6558,40.0,30.0,-0.037578433122586144,166.0,130.0,145.0,7479.0,441.0,5.569002536034327E7,11613.0,6.6781765E7,96416.60491493384,29824.916824196596
3.0,1.0,0.8005479452054794,0.4284494267041887,0.9005479452054794,1.0,0.4777249575551783,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1824235579632522,80.0,90.0,208.62629213206148,3.0612249198143013,1757.115479801533,536.0721597850259,96694.72856270928,6626.244527853613,1668.6991650222235,39.89184577250423,3.247776554124205,6552,40.0,20.0,-0.05301842569097313,208.0,113.0,268.0,9962.0,589.0,5.115151140967318E7,14798.0,6.2520232E7,90520.01701323251,27665.67674858223
3.0,1.0,0.8005479452054794,0.4134604847207587,0.9005479452054794,1.0,0.45270853530031613,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.20278304323459412,80.0,100.0,222.75187127290081,3.3792323005568226,2332.408654386069,697.3470877566076,96219.949790267,7948.96092927462,2080.5871013584765,39.91216068520862,3.2531739426781323,6553,40.0,20.0,-0.038441715453169704,256.0,112.0,282.0,11226.0,650.0,5.090035343905126E7,17466.0,6.0107824E7,87058.33081285444,26567.045368620038
3.0,1.0,0.9005479452054794,0.47272421814422333,0.9005479452054794,1.0,0.49204962522615664,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.17452491342047108,80.0,30.0,206.18772761084685,2.9810031549464866,730.3441841644945,280.5877113977463,113735.32334614072,2688.3978398084205,658.626412156021,39.780901726386055,3.239341243657268,6554,40.0,30.0,-0.04681497351782578,85.0,62.0,65.0,3802.0,212.0,6.016598605010846E7,5860.0,7.3299266E7,106124.24007561436,32437.69943289225
3.0,1.0,0.9005479452054794,0.4546430884184309,0.9005479452054794,1.0,0.4739606475716065,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1938492949360341,80.0,40.0,207.24978054316728,3.139403885524688,1227.5772117126473,344.9640605550715,110885.04409423692,3381.7718177725046,887.6501410177642,39.89574643766771,3.2497046424262264,6555,40.0,30.0,-0.05010925540672837,112.0,77.0,86.0,4989.0,275.0,5.865818832585131E7,7589.0,7.115972E7,102833.17202268432,31684.25708884688
3.0,1.0,0.9005479452054794,0.44727081138040037,0.9005479452054794,1.0,0.4772720758693362,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1891442158130145,80.0,50.0,205.75854233646916,3.171182980985662,1676.7990565375715,442.291744098346,108911.52695183252,4578.068303086537,1068.0835111893966,39.84369146612155,3.2440025130374237,6556,40.0,30.0,-0.049695716315431925,132.0,91.0,102.0,5985.0,325.0,5.7614197757519364E7,8710.0,6.9412077E7,100339.93005671077,30873.82608695652
3.0,1.0,0.9005479452054794,0.45198759369346087,0.9005479452054794,1.0,0.4595037477384337,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2149237269110778,80.0,30.0,208.93425142553386,3.0275961556552367,853.8309053072905,270.16753603806956,113703.39058373694,2910.3986732133503,651.4885015062127,39.87895288979218,3.2460691787383955,6562,40.0,40.0,-0.0625562711336033,93.0,82.0,37.0,4197.0,212.0,6.014909361879682E7,6517.0,7.3549836E7,106278.80718336484,32756.799621928167
3.0,1.0,0.8005479452054794,0.4184514225500527,0.9005479452054794,1.0,0.4572084299262381,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2374291449548976,80.0,100.0,209.37450161272216,3.1163239749149496,3186.8798704897495,867.1321820808689,91516.83949852423,8173.85505347037,2237.0987893429556,39.78344228092446,3.232633632748066,6561,40.0,30.0,-0.04595525377547678,263.0,190.0,197.0,11779.0,650.0,4.841240809471933E7,18429.0,5.9489391E7,86249.77693761815,26206.53875236295
3.0,1.0,0.9005479452054794,0.4171816638370119,0.9005479452054794,1.0,0.475424797078866,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.20177216004268878,80.0,90.0,203.93811999352764,3.0689500511520516,2883.1410798005954,660.1359333826393,94268.37539236891,6462.343822058385,1857.7909529463072,39.89140140614058,3.245733320896648,6560,40.0,30.0,-0.0528370589326737,238.0,160.0,191.0,10606.0,589.0,4.98679705825631E7,16574.0,6.1760544E7,89480.51606805294,27269.094517958412
3.0,1.0,0.8005479452054794,0.42542654338772623,0.9005479452054794,1.0,0.4763220618664711,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2623675785991426,80.0,80.0,207.10084544180557,3.0735499336955923,2204.150272450337,616.7423570919968,98071.6083090761,5767.905628678204,1546.7440599243066,39.816653105995115,3.240741829198167,6559,40.0,30.0,-0.04931439548062829,218.0,126.0,179.0,9199.0,523.0,5.187988079550129E7,14535.0,6.2552042E7,90229.45368620037,28016.372400756143
3.0,1.0,0.9005479452054794,0.44120247505275584,0.9005479452054794,1.0,0.47346328552523337,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21168811091991066,80.0,60.0,215.9693059814938,3.246878574811408,2096.035016034432,454.3389523510391,106849.987402957,5010.123925746289,1168.536831357417,39.776779202634884,3.226133104242324,6557,40.0,30.0,-0.05417651883022227,161.0,96.0,126.0,7032.0,383.0,5.652364333616427E7,10413.0,6.7358204E7,97117.46880907372,30213.72967863894
